Code,"Name",SubCategory,Block,Group
U+1F0C5,"PLAYING CARD FIVE OF DIAMONDS",So,Playing Cards,Shapes
U+1F0C6,"PLAYING CARD SIX OF DIAMONDS",So,Playing Cards,Shapes
U+1F0C7,"PLAYING CARD SEVEN OF DIAMONDS",So,Playing Cards,Shapes
U+1F0C8,"PLAYING CARD EIGHT OF DIAMONDS",So,Playing Cards,Shapes
U+1F0C9,"PLAYING CARD NINE OF DIAMONDS",So,Playing Cards,Shapes
U+1F0CA,"PLAYING CARD TEN OF DIAMONDS",So,Playing Cards,Shapes
U+1F0CB,"PLAYING CARD JACK OF DIAMONDS",So,Playing Cards,Shapes
U+1F0CC,"PLAYING CARD KNIGHT OF DIAMONDS",So,Playing Cards,Shapes
U+1F0CD,"PLAYING CARD QUEEN OF DIAMONDS",So,Playing Cards,Shapes
U+1F0CE,"PLAYING CARD KING OF DIAMONDS",So,Playing Cards,Shapes
U+1F0CF,"PLAYING CARD BLACK JOKER",So,Playing Cards,Shapes
U+1F0D1,"PLAYING CARD ACE OF CLUBS",So,Playing Cards,Shapes
U+1F0D2,"PLAYING CARD TWO OF CLUBS",So,Playing Cards,Shapes
U+1F0D3,"PLAYING CARD THREE OF CLUBS",So,Playing Cards,Shapes
U+1F0D4,"PLAYING CARD FOUR OF CLUBS",So,Playing Cards,Shapes
U+1F0D5,"PLAYING CARD FIVE OF CLUBS",So,Playing Cards,Shapes
U+1F0D6,"PLAYING CARD SIX OF CLUBS",So,Playing Cards,Shapes
U+1F0D7,"PLAYING CARD SEVEN OF CLUBS",So,Playing Cards,Shapes
U+1F0D8,"PLAYING CARD EIGHT OF CLUBS",So,Playing Cards,Shapes
U+1F0D9,"PLAYING CARD NINE OF CLUBS",So,Playing Cards,Shapes
U+1F0DA,"PLAYING CARD TEN OF CLUBS",So,Playing Cards,Shapes
U+1F0DB,"PLAYING CARD JACK OF CLUBS",So,Playing Cards,Shapes
U+1F0DC,"PLAYING CARD KNIGHT OF CLUBS",So,Playing Cards,Shapes
U+1F0DD,"PLAYING CARD QUEEN OF CLUBS",So,Playing Cards,Shapes
U+1F0DE,"PLAYING CARD KING OF CLUBS",So,Playing Cards,Shapes
U+1F0DF,"PLAYING CARD WHITE JOKER",So,Playing Cards,Shapes
U+1F0E0,"PLAYING CARD FOOL",So,Playing Cards,Shapes
U+1F0E1,"PLAYING CARD TRUMP-1",So,Playing Cards,Shapes
U+1F0E2,"PLAYING CARD TRUMP-2",So,Playing Cards,Shapes
U+1F0E3,"PLAYING CARD TRUMP-3",So,Playing Cards,Shapes
U+1F0E4,"PLAYING CARD TRUMP-4",So,Playing Cards,Shapes
U+1F0E5,"PLAYING CARD TRUMP-5",So,Playing Cards,Shapes
U+1F0E6,"PLAYING CARD TRUMP-6",So,Playing Cards,Shapes
U+1F0E7,"PLAYING CARD TRUMP-7",So,Playing Cards,Shapes
U+1F0E8,"PLAYING CARD TRUMP-8",So,Playing Cards,Shapes
U+1F0E9,"PLAYING CARD TRUMP-9",So,Playing Cards,Shapes
U+1F0EA,"PLAYING CARD TRUMP-10",So,Playing Cards,Shapes
U+1F0EB,"PLAYING CARD TRUMP-11",So,Playing Cards,Shapes
U+1F0EC,"PLAYING CARD TRUMP-12",So,Playing Cards,Shapes
U+1F0ED,"PLAYING CARD TRUMP-13",So,Playing Cards,Shapes
U+1F0EE,"PLAYING CARD TRUMP-14",So,Playing Cards,Shapes
U+1F0EF,"PLAYING CARD TRUMP-15",So,Playing Cards,Shapes
U+1F0F0,"PLAYING CARD TRUMP-16",So,Playing Cards,Shapes
U+1F0F1,"PLAYING CARD TRUMP-17",So,Playing Cards,Shapes
U+1F0F2,"PLAYING CARD TRUMP-18",So,Playing Cards,Shapes
U+1F0F3,"PLAYING CARD TRUMP-19",So,Playing Cards,Shapes
U+1F0F4,"PLAYING CARD TRUMP-20",So,Playing Cards,Shapes
U+1F0F5,"PLAYING CARD TRUMP-21",So,Playing Cards,Shapes
U+1F100,"DIGIT ZERO FULL STOP",No,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F101,"DIGIT ZERO COMMA",No,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F102,"DIGIT ONE COMMA",No,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F103,"DIGIT TWO COMMA",No,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F104,"DIGIT THREE COMMA",No,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F105,"DIGIT FOUR COMMA",No,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F106,"DIGIT FIVE COMMA",No,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F107,"DIGIT SIX COMMA",No,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F108,"DIGIT SEVEN COMMA",No,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F109,"DIGIT EIGHT COMMA",No,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F10A,"DIGIT NINE COMMA",No,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F10B,"DINGBAT CIRCLED SANS-SERIF DIGIT ZERO",No,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F10C,"DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT ZERO",No,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F110,"PARENTHESIZED LATIN CAPITAL LETTER A",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F111,"PARENTHESIZED LATIN CAPITAL LETTER B",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F112,"PARENTHESIZED LATIN CAPITAL LETTER C",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F113,"PARENTHESIZED LATIN CAPITAL LETTER D",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F114,"PARENTHESIZED LATIN CAPITAL LETTER E",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F115,"PARENTHESIZED LATIN CAPITAL LETTER F",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F116,"PARENTHESIZED LATIN CAPITAL LETTER G",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F117,"PARENTHESIZED LATIN CAPITAL LETTER H",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F118,"PARENTHESIZED LATIN CAPITAL LETTER I",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F119,"PARENTHESIZED LATIN CAPITAL LETTER J",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F11A,"PARENTHESIZED LATIN CAPITAL LETTER K",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F11B,"PARENTHESIZED LATIN CAPITAL LETTER L",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F11C,"PARENTHESIZED LATIN CAPITAL LETTER M",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F11D,"PARENTHESIZED LATIN CAPITAL LETTER N",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F11E,"PARENTHESIZED LATIN CAPITAL LETTER O",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F11F,"PARENTHESIZED LATIN CAPITAL LETTER P",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F120,"PARENTHESIZED LATIN CAPITAL LETTER Q",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F121,"PARENTHESIZED LATIN CAPITAL LETTER R",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F122,"PARENTHESIZED LATIN CAPITAL LETTER S",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F123,"PARENTHESIZED LATIN CAPITAL LETTER T",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F124,"PARENTHESIZED LATIN CAPITAL LETTER U",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F125,"PARENTHESIZED LATIN CAPITAL LETTER V",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F126,"PARENTHESIZED LATIN CAPITAL LETTER W",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F127,"PARENTHESIZED LATIN CAPITAL LETTER X",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F128,"PARENTHESIZED LATIN CAPITAL LETTER Y",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F129,"PARENTHESIZED LATIN CAPITAL LETTER Z",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F12A,"TORTOISE SHELL BRACKETED LATIN CAPITAL LETTER S",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F12B,"CIRCLED ITALIC LATIN CAPITAL LETTER C",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F12C,"CIRCLED ITALIC LATIN CAPITAL LETTER R",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F12D,"CIRCLED CD",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F12E,"CIRCLED WZ",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F12F,"COPYLEFT SYMBOL",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F130,"SQUARED LATIN CAPITAL LETTER A",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F131,"SQUARED LATIN CAPITAL LETTER B",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F132,"SQUARED LATIN CAPITAL LETTER C",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F133,"SQUARED LATIN CAPITAL LETTER D",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F134,"SQUARED LATIN CAPITAL LETTER E",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F135,"SQUARED LATIN CAPITAL LETTER F",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F136,"SQUARED LATIN CAPITAL LETTER G",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F137,"SQUARED LATIN CAPITAL LETTER H",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F138,"SQUARED LATIN CAPITAL LETTER I",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F139,"SQUARED LATIN CAPITAL LETTER J",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F13A,"SQUARED LATIN CAPITAL LETTER K",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F13B,"SQUARED LATIN CAPITAL LETTER L",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F13C,"SQUARED LATIN CAPITAL LETTER M",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F13D,"SQUARED LATIN CAPITAL LETTER N",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F13E,"SQUARED LATIN CAPITAL LETTER O",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F13F,"SQUARED LATIN CAPITAL LETTER P",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F140,"SQUARED LATIN CAPITAL LETTER Q",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F141,"SQUARED LATIN CAPITAL LETTER R",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F142,"SQUARED LATIN CAPITAL LETTER S",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F143,"SQUARED LATIN CAPITAL LETTER T",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F144,"SQUARED LATIN CAPITAL LETTER U",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F145,"SQUARED LATIN CAPITAL LETTER V",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F146,"SQUARED LATIN CAPITAL LETTER W",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F147,"SQUARED LATIN CAPITAL LETTER X",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F148,"SQUARED LATIN CAPITAL LETTER Y",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F149,"SQUARED LATIN CAPITAL LETTER Z",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F14A,"SQUARED HV",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F14B,"SQUARED MV",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F14C,"SQUARED SD",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F14D,"SQUARED SS",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F14E,"SQUARED PPV",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F14F,"SQUARED WC",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F150,"NEGATIVE CIRCLED LATIN CAPITAL LETTER A",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F151,"NEGATIVE CIRCLED LATIN CAPITAL LETTER B",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F152,"NEGATIVE CIRCLED LATIN CAPITAL LETTER C",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F153,"NEGATIVE CIRCLED LATIN CAPITAL LETTER D",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F154,"NEGATIVE CIRCLED LATIN CAPITAL LETTER E",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F155,"NEGATIVE CIRCLED LATIN CAPITAL LETTER F",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F156,"NEGATIVE CIRCLED LATIN CAPITAL LETTER G",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F157,"NEGATIVE CIRCLED LATIN CAPITAL LETTER H",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F158,"NEGATIVE CIRCLED LATIN CAPITAL LETTER I",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F159,"NEGATIVE CIRCLED LATIN CAPITAL LETTER J",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F15A,"NEGATIVE CIRCLED LATIN CAPITAL LETTER K",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F15B,"NEGATIVE CIRCLED LATIN CAPITAL LETTER L",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F15C,"NEGATIVE CIRCLED LATIN CAPITAL LETTER M",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F15D,"NEGATIVE CIRCLED LATIN CAPITAL LETTER N",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F15E,"NEGATIVE CIRCLED LATIN CAPITAL LETTER O",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F15F,"NEGATIVE CIRCLED LATIN CAPITAL LETTER P",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F160,"NEGATIVE CIRCLED LATIN CAPITAL LETTER Q",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F161,"NEGATIVE CIRCLED LATIN CAPITAL LETTER R",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F162,"NEGATIVE CIRCLED LATIN CAPITAL LETTER S",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F163,"NEGATIVE CIRCLED LATIN CAPITAL LETTER T",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F164,"NEGATIVE CIRCLED LATIN CAPITAL LETTER U",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F165,"NEGATIVE CIRCLED LATIN CAPITAL LETTER V",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F166,"NEGATIVE CIRCLED LATIN CAPITAL LETTER W",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F167,"NEGATIVE CIRCLED LATIN CAPITAL LETTER X",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F168,"NEGATIVE CIRCLED LATIN CAPITAL LETTER Y",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F169,"NEGATIVE CIRCLED LATIN CAPITAL LETTER Z",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F16A,"RAISED MC SIGN",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F16B,"RAISED MD SIGN",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F170,"NEGATIVE SQUARED LATIN CAPITAL LETTER A",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F171,"NEGATIVE SQUARED LATIN CAPITAL LETTER B",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F172,"NEGATIVE SQUARED LATIN CAPITAL LETTER C",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F173,"NEGATIVE SQUARED LATIN CAPITAL LETTER D",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F174,"NEGATIVE SQUARED LATIN CAPITAL LETTER E",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F175,"NEGATIVE SQUARED LATIN CAPITAL LETTER F",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F176,"NEGATIVE SQUARED LATIN CAPITAL LETTER G",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F177,"NEGATIVE SQUARED LATIN CAPITAL LETTER H",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F178,"NEGATIVE SQUARED LATIN CAPITAL LETTER I",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F179,"NEGATIVE SQUARED LATIN CAPITAL LETTER J",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F17A,"NEGATIVE SQUARED LATIN CAPITAL LETTER K",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F17B,"NEGATIVE SQUARED LATIN CAPITAL LETTER L",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F17C,"NEGATIVE SQUARED LATIN CAPITAL LETTER M",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F17D,"NEGATIVE SQUARED LATIN CAPITAL LETTER N",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F17E,"NEGATIVE SQUARED LATIN CAPITAL LETTER O",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F17F,"NEGATIVE SQUARED LATIN CAPITAL LETTER P",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F180,"NEGATIVE SQUARED LATIN CAPITAL LETTER Q",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F181,"NEGATIVE SQUARED LATIN CAPITAL LETTER R",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F182,"NEGATIVE SQUARED LATIN CAPITAL LETTER S",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F183,"NEGATIVE SQUARED LATIN CAPITAL LETTER T",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F184,"NEGATIVE SQUARED LATIN CAPITAL LETTER U",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F185,"NEGATIVE SQUARED LATIN CAPITAL LETTER V",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F186,"NEGATIVE SQUARED LATIN CAPITAL LETTER W",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F187,"NEGATIVE SQUARED LATIN CAPITAL LETTER X",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F188,"NEGATIVE SQUARED LATIN CAPITAL LETTER Y",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F189,"NEGATIVE SQUARED LATIN CAPITAL LETTER Z",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F18A,"CROSSED NEGATIVE SQUARED LATIN CAPITAL LETTER P",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F18B,"NEGATIVE SQUARED IC",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F18C,"NEGATIVE SQUARED PA",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F18D,"NEGATIVE SQUARED SA",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F18E,"NEGATIVE SQUARED AB",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F18F,"NEGATIVE SQUARED WC",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F190,"SQUARE DJ",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F191,"SQUARED CL",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F192,"SQUARED COOL",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F193,"SQUARED FREE",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F194,"SQUARED ID",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F195,"SQUARED NEW",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F196,"SQUARED NG",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F197,"SQUARED OK",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F198,"SQUARED SOS",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F199,"SQUARED UP WITH EXCLAMATION MARK",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F19A,"SQUARED VS",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F19B,"SQUARED THREE D",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F19C,"SQUARED SECOND SCREEN",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F19D,"SQUARED TWO K",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F19E,"SQUARED FOUR K",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F19F,"SQUARED EIGHT K",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1A0,"SQUARED FIVE POINT ONE",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1A1,"SQUARED SEVEN POINT ONE",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1A2,"SQUARED TWENTY-TWO POINT TWO",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1A3,"SQUARED SIXTY P",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1A4,"SQUARED ONE HUNDRED TWENTY P",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1A5,"SQUARED LATIN SMALL LETTER D",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1A6,"SQUARED HC",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1A7,"SQUARED HDR",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1A8,"SQUARED HI-RES",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1A9,"SQUARED LOSSLESS",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1AA,"SQUARED SHV",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1AB,"SQUARED UHD",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1AC,"SQUARED VOD",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1E6,"REGIONAL INDICATOR SYMBOL LETTER A",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1E7,"REGIONAL INDICATOR SYMBOL LETTER B",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1E8,"REGIONAL INDICATOR SYMBOL LETTER C",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1E9,"REGIONAL INDICATOR SYMBOL LETTER D",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1EA,"REGIONAL INDICATOR SYMBOL LETTER E",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1EB,"REGIONAL INDICATOR SYMBOL LETTER F",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1EC,"REGIONAL INDICATOR SYMBOL LETTER G",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1ED,"REGIONAL INDICATOR SYMBOL LETTER H",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1EE,"REGIONAL INDICATOR SYMBOL LETTER I",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1EF,"REGIONAL INDICATOR SYMBOL LETTER J",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1F0,"REGIONAL INDICATOR SYMBOL LETTER K",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1F1,"REGIONAL INDICATOR SYMBOL LETTER L",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1F2,"REGIONAL INDICATOR SYMBOL LETTER M",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1F3,"REGIONAL INDICATOR SYMBOL LETTER N",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1F4,"REGIONAL INDICATOR SYMBOL LETTER O",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1F5,"REGIONAL INDICATOR SYMBOL LETTER P",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1F6,"REGIONAL INDICATOR SYMBOL LETTER Q",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1F7,"REGIONAL INDICATOR SYMBOL LETTER R",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1F8,"REGIONAL INDICATOR SYMBOL LETTER S",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1F9,"REGIONAL INDICATOR SYMBOL LETTER T",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1FA,"REGIONAL INDICATOR SYMBOL LETTER U",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1FB,"REGIONAL INDICATOR SYMBOL LETTER V",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1FC,"REGIONAL INDICATOR SYMBOL LETTER W",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1FD,"REGIONAL INDICATOR SYMBOL LETTER X",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1FE,"REGIONAL INDICATOR SYMBOL LETTER Y",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F1FF,"REGIONAL INDICATOR SYMBOL LETTER Z",So,Enclosed Alphanumeric Supplement,Enclosed Alphanumeric
U+1F200,"SQUARE HIRAGANA HOKA",So,Enclosed Ideographic Supplement,Enclosed Ideographic
U+1F201,"SQUARED KATAKANA KOKO",So,Enclosed Ideographic Supplement,Enclosed Ideographic
U+1F202,"SQUARED KATAKANA SA",So,Enclosed Ideographic Supplement,Enclosed Ideographic
